Date	Open	High	Low	Close	AdjClose	Volume
Sep 07, 2018	7,454.75	7,494.75	7,393.00	7,438.50	7,438.50	606,515
Sep 06, 2018	7,530.00	7,544.50	7,407.75	7,457.50	7,457.50	650,890
Sep 05, 2018	7,642.25	7,643.25	7,503.25	7,531.75	7,531.75	522,313
Sep 04, 2018	7,670.00	7,693.75	7,586.75	7,638.75	7,638.75	470,667
Aug 31, 2018	7,641.75	7,682.25	7,633.25	7,661.25	7,661.25	346,901
Aug 30, 2018	7,672.75	7,697.00	7,626.25	7,649.00	7,649.00	390,929
Aug 29, 2018	7,581.00	7,674.50	7,581.00	7,668.75	7,668.75	311,623
Aug 28, 2018	7,568.25	7,597.25	7,564.25	7,578.00	7,578.00	273,330
Aug 27, 2018	7,499.00	7,569.00	7,498.75	7,568.00	7,568.00	280,533
Aug 24, 2018	7,427.00	7,499.50	7,422.75	7,495.75	7,495.75	278,682
Aug 23, 2018	7,433.50	7,475.00	7,411.25	7,424.50	7,424.50	356,371
Aug 22, 2018	7,374.25	7,444.75	7,352.00	7,433.25	7,433.25	309,493
Aug 21, 2018	7,381.25	7,452.25	7,369.00	7,397.50	7,397.50	320,662
Aug 20, 2018	7,390.50	7,420.75	7,351.50	7,387.00	7,387.00	286,070
Aug 17, 2018	7,382.50	7,407.00	7,321.75	7,387.75	7,387.75	366,862
Aug 16, 2018	7,380.00	7,434.50	7,363.25	7,389.00	7,389.00	348,395
Aug 15, 2018	7,460.50	7,464.75	7,316.50	7,374.00	7,374.00	521,164
Aug 14, 2018	7,420.50	7,465.00	7,397.00	7,457.75	7,457.75	305,390
Aug 13, 2018	7,425.50	7,479.00	7,378.25	7,417.00	7,417.00	377,939
Aug 10, 2018	7,472.25	7,472.75	7,390.75	7,427.00	7,427.00	389,778
Aug 09, 2018	7,463.50	7,505.50	7,458.75	7,475.50	7,475.50	236,834
Aug 08, 2018	7,478.25	7,496.00	7,442.50	7,471.50	7,471.50	250,480
Aug 07, 2018	7,442.50	7,486.75	7,440.25	7,477.25	7,477.25	260,630
Aug 06, 2018	7,404.25	7,449.75	7,387.50	7,444.00	7,444.00	250,166
Aug 03, 2018	7,392.00	7,415.00	7,362.25	7,402.00	7,402.00	298,355
Aug 02, 2018	7,284.25	7,395.25	7,214.25	7,385.75	7,385.75	441,069
Aug 01, 2018	7,293.00	7,303.75	7,241.00	7,277.00	7,277.00	370,601
Jul 31, 2018	7,210.00	7,298.00	7,189.25	7,244.75	7,244.75	430,194
Jul 30, 2018	7,293.00	7,309.25	7,166.75	7,200.50	7,200.50	497,537
Jul 27, 2018	7,429.50	7,467.00	7,263.50	7,301.25	7,301.25	534,684
Jul 26, 2018	7,412.25	7,450.00	7,362.00	7,430.75	7,430.75	392,494
Jul 25, 2018	7,410.50	7,530.00	7,397.00	7,469.50	7,469.50	351,372
Jul 24, 2018	7,420.25	7,489.75	7,386.75	7,416.25	7,416.25	406,774
Jul 23, 2018	7,368.00	7,432.75	7,311.50	7,430.50	7,430.50	287,213
Jul 20, 2018	7,380.25	7,413.75	7,350.75	7,360.00	7,360.00	302,839
Jul 19, 2018	7,400.00	7,416.00	7,354.75	7,367.75	7,367.75	321,505
Jul 18, 2018	7,424.25	7,437.75	7,381.50	7,404.50	7,404.50	267,804
Jul 17, 2018	7,320.00	7,436.00	7,292.50	7,421.75	7,421.75	343,273
Jul 16, 2018	7,399.50	7,413.75	7,316.00	7,325.00	7,325.00	246,001
Jul 13, 2018	7,382.00	7,414.25	7,367.00	7,393.00	7,393.00	279,818
Jul 12, 2018	7,259.75	7,387.00	7,249.50	7,382.75	7,382.75	304,341
Jul 11, 2018	7,263.50	7,290.00	7,204.50	7,253.75	7,253.75	373,366
Jul 10, 2018	7,300.75	7,335.50	7,259.50	7,301.50	7,301.50	286,748
Jul 09, 2018	7,232.50	7,303.50	7,232.25	7,300.25	7,300.25	269,931
Jul 06, 2018	7,118.75	7,237.75	7,101.25	7,233.50	7,233.50	320,304
Jul 05, 2018	7,023.00	7,128.00	7,015.00	7,125.75	7,125.75	378,283
Jul 03, 2018	-	-	-	-	-	-
Jul 02, 2018	7,068.25	7,119.75	6,987.50	7,116.50	7,116.50	379,570
Jun 29, 2018	7,055.25	7,123.75	7,045.00	7,066.75	7,066.75	396,079
Jun 28, 2018	6,998.75	7,076.50	6,956.00	7,060.50	7,060.50	483,220
Jun 27, 2018	7,098.25	7,151.50	6,988.00	6,998.25	6,998.25	546,252
Jun 26, 2018	7,064.25	7,130.00	7,040.50	7,104.00	7,104.00	399,009
Jun 25, 2018	7,222.75	7,222.75	6,995.50	7,073.50	7,073.50	598,963
Jun 22, 2018	7,228.00	7,274.00	7,198.25	7,222.75	7,222.75	322,915
Jun 21, 2018	7,315.25	7,358.50	7,226.25	7,237.75	7,237.75	424,012
Jun 20, 2018	7,253.75	7,336.50	7,226.75	7,313.25	7,313.25	320,649
Jun 19, 2018	7,275.00	7,279.00	7,157.50	7,252.25	7,252.25	450,281
Jun 18, 2018	7,276.00	7,289.25	7,208.75	7,276.00	7,276.00	291,954
Jun 15, 2018	7,283.50	7,291.75	7,229.25	7,257.50	7,257.50	364,647
Jun 14, 2018	7,203.25	7,292.25	7,178.25	7,283.75	7,283.75	68,895
Jun 13, 2018	7,213.75	7,262.75	7,192.00	7,204.25	7,204.25	94,299
Jun 12, 2018	7,165.00	7,219.25	7,155.50	7,199.50	7,199.50	112,997
Jun 11, 2018	7,135.00	7,189.00	7,125.00	7,170.25	7,170.25	173,772
Jun 08, 2018	7,160.00	7,163.00	7,077.75	7,151.50	7,151.50	215,656
Jun 07, 2018	7,217.50	7,234.25	7,116.75	7,161.00	7,161.00	410,243
Jun 06, 2018	7,181.75	7,222.25	7,142.25	7,215.00	7,215.00	300,300
Jun 05, 2018	7,147.50	7,187.50	7,137.50	7,179.25	7,179.25	256,212
Jun 04, 2018	7,079.75	7,151.50	7,071.75	7,148.25	7,148.25	247,834
Jun 01, 2018	6,982.50	7,090.50	6,977.25	7,083.00	7,083.00	335,020
May 31, 2018	6,978.50	7,023.50	6,958.25	6,977.00	6,977.00	389,141
May 30, 2018	6,948.00	6,994.75	6,918.50	6,987.25	6,987.25	303,797
May 29, 2018	6,989.50	6,995.00	6,890.50	6,944.50	6,944.50	487,638
May 25, 2018	6,955.00	7,003.75	6,942.50	6,960.25	6,960.25	317,340
May 24, 2018	6,956.75	6,975.00	6,885.25	6,957.25	6,957.25	379,490
May 23, 2018	6,905.50	6,961.50	6,829.75	6,957.00	6,957.00	390,903
May 22, 2018	6,914.00	6,954.75	6,890.00	6,909.25	6,909.25	269,992
May 21, 2018	6,919.00	6,957.00	6,881.50	6,915.75	6,915.75	293,370
May 18, 2018	6,908.50	6,936.25	6,862.25	6,874.00	6,874.00	314,569
May 17, 2018	6,935.25	6,962.00	6,875.00	6,905.75	6,905.75	325,159
May 16, 2018	6,895.50	6,953.50	6,875.50	6,937.25	6,937.25	274,261
May 15, 2018	6,969.00	6,976.75	6,854.25	6,890.50	6,890.50	432,917
May 14, 2018	6,958.25	7,013.50	6,955.50	6,974.00	6,974.00	255,900
May 11, 2018	6,949.50	6,979.50	6,928.25	6,960.00	6,960.00	263,016
May 10, 2018	6,896.00	6,971.25	6,888.75	6,965.00	6,965.00	292,974
May 09, 2018	6,822.00	6,901.25	6,808.25	6,896.00	6,896.00	316,609
May 08, 2018	6,817.00	6,837.50	6,771.00	6,820.50	6,820.50	370,356
May 07, 2018	6,779.00	6,851.25	6,772.25	6,826.00	6,826.00	323,768
May 04, 2018	6,666.50	6,788.50	6,610.50	6,774.75	6,774.75	408,713
May 03, 2018	6,630.75	6,671.50	6,538.00	6,664.50	6,664.50	518,811
May 02, 2018	6,715.50	6,729.50	6,625.25	6,633.50	6,633.50	382,532
May 01, 2018	6,606.00	6,740.00	6,578.75	6,692.00	6,692.00	360,806
Apr 30, 2018	6,668.00	6,718.00	6,595.50	6,613.00	6,613.00	389,473
Apr 27, 2018	6,744.75	6,772.00	6,623.00	6,669.75	6,669.75	481,734
Apr 26, 2018	6,583.25	6,749.00	6,559.25	6,734.75	6,734.75	424,984
Apr 25, 2018	6,525.75	6,576.25	6,429.25	6,555.75	6,555.75	544,882
Apr 24, 2018	6,660.75	6,717.75	6,467.25	6,526.75	6,526.75	626,789
Apr 23, 2018	6,705.50	6,728.00	6,616.75	6,667.00	6,667.00	384,306
Apr 20, 2018	6,777.75	6,790.25	6,646.00	6,676.25	6,676.25	422,339
Apr 19, 2018	6,855.25	6,866.25	6,755.25	6,780.00	6,780.00	376,428
Apr 18, 2018	6,819.50	6,867.00	6,796.75	6,843.50	6,843.50	298,181
Apr 17, 2018	6,704.25	6,844.75	6,698.50	6,828.75	6,828.75	325,724
Apr 16, 2018	6,674.25	6,722.00	6,639.25	6,712.00	6,712.00	324,486
Apr 13, 2018	6,668.75	6,713.00	6,606.25	6,640.75	6,640.75	465,366
Apr 12, 2018	6,596.25	6,693.75	6,589.75	6,670.75	6,670.75	357,175
Apr 11, 2018	6,625.25	6,663.25	6,550.75	6,592.75	6,592.75	443,623
Apr 10, 2018	6,490.50	6,651.75	6,471.75	6,624.25	6,624.25	542,219
Apr 09, 2018	6,463.00	6,618.00	6,460.00	6,497.00	6,497.00	482,071
Apr 06, 2018	6,608.00	6,611.25	6,408.50	6,454.75	6,454.75	631,810
Apr 05, 2018	6,582.00	6,654.50	6,559.00	6,600.25	6,600.25	495,024
Apr 04, 2018	6,466.00	6,591.75	6,306.75	6,582.50	6,582.50	635,562
Apr 03, 2018	6,405.75	6,496.75	6,351.25	6,469.25	6,469.25	681,282
Apr 02, 2018	6,557.00	6,588.50	6,326.50	6,393.25	6,393.25	670,690
Mar 29, 2018	6,490.75	6,653.75	6,443.75	6,594.00	6,594.00	647,977
Mar 28, 2018	6,550.25	6,582.25	6,421.00	6,477.25	6,477.25	948,120
Mar 27, 2018	6,775.75	6,849.25	6,490.00	6,561.25	6,561.25	731,553
Mar 26, 2018	6,549.75	6,779.00	6,525.00	6,773.50	6,773.50	637,180
Mar 23, 2018	6,692.25	6,721.25	6,519.00	6,554.25	6,554.25	748,098
Mar 22, 2018	6,883.25	6,915.00	6,686.00	6,692.00	6,692.00	685,491
Mar 21, 2018	6,912.50	6,951.00	6,842.25	6,884.00	6,884.00	454,570
Mar 20, 2018	6,911.75	6,927.75	6,863.00	6,917.50	6,917.50	401,041
Mar 19, 2018	7,043.00	7,043.00	6,821.25	6,914.25	6,914.25	571,979
Mar 16, 2018	7,050.50	7,059.25	7,031.00	7,044.00	7,044.00	287,434
Mar 15, 2018	7,036.75	7,076.75	7,003.25	7,046.50	7,046.50	56,177
Mar 14, 2018	7,039.50	7,098.00	7,012.25	7,033.50	7,033.50	117,327
Mar 13, 2018	7,136.75	7,188.50	7,025.75	7,058.25	7,058.25	208,524
Mar 12, 2018	7,099.25	7,158.75	7,090.00	7,139.50	7,139.50	185,865
Mar 09, 2018	6,972.00	7,103.75	6,963.00	7,098.25	7,098.25	225,672
Mar 08, 2018	6,922.75	6,977.25	6,913.50	6,974.25	6,974.25	388,688
Mar 07, 2018	6,858.00	6,937.00	6,798.25	6,924.50	6,924.50	498,163
Mar 06, 2018	6,880.50	6,939.25	6,871.75	6,907.75	6,907.75	415,228
Mar 05, 2018	6,795.75	6,904.50	6,742.50	6,877.50	6,877.50	467,865
Mar 02, 2018	6,763.75	6,823.25	6,646.00	6,804.75	6,804.75	636,240
Mar 01, 2018	6,879.50	6,898.75	6,689.00	6,760.75	6,760.75	793,737
Feb 28, 2018	6,913.75	6,970.50	6,857.75	6,865.00	6,865.00	461,819
Feb 27, 2018	7,003.50	7,009.00	6,904.00	6,915.75	6,915.75	498,392
Feb 26, 2018	6,918.25	7,007.50	6,890.00	7,000.00	7,000.00	297,831
Feb 23, 2018	6,792.50	6,913.75	6,782.75	6,909.75	6,909.75	-
Feb 22, 2018	6,756.50	6,831.50	6,694.75	6,788.75	6,788.75	439,678
Feb 21, 2018	6,788.25	6,885.50	6,741.25	6,760.50	6,760.50	440,206
Feb 20, 2018	6,783.25	6,843.75	6,723.25	6,790.50	6,790.50	461,892
Feb 16, 2018	6,816.25	6,859.75	6,762.00	6,786.75	6,786.75	445,962
Feb 15, 2018	6,681.00	6,827.50	6,669.75	6,816.00	6,816.00	458,423
Feb 14, 2018	6,559.50	6,692.75	6,456.25	6,687.00	6,687.00	482,298
Feb 13, 2018	6,529.75	6,571.00	6,470.75	6,560.50	6,560.50	382,334
Feb 12, 2018	6,434.50	6,567.50	6,414.25	6,531.75	6,531.75	406,083
Feb 09, 2018	6,328.00	6,455.50	6,164.00	6,417.75	6,417.75	787,495
Feb 08, 2018	6,542.00	6,618.50	6,301.00	6,317.25	6,317.25	640,585
Feb 07, 2018	6,638.00	6,717.75	6,532.00	6,555.75	6,555.75	593,446
Feb 06, 2018	6,473.00	6,677.50	6,260.25	6,653.75	6,653.75	813,419
Feb 05, 2018	6,752.25	6,813.50	6,387.75	6,429.25	6,429.25	931,677
Feb 02, 2018	6,954.00	6,963.50	6,752.25	6,755.75	6,755.75	642,482
Feb 01, 2018	6,973.00	6,987.75	6,884.75	6,898.50	6,898.50	492,861
Jan 31, 2018	6,938.25	6,991.00	6,921.50	6,962.50	6,962.50	413,798
Jan 30, 2018	6,991.50	7,006.50	6,902.75	6,941.50	6,941.50	524,079
Jan 29, 2018	7,030.00	7,047.25	6,980.00	6,992.50	6,992.50	407,157
Jan 26, 2018	6,938.00	7,034.50	6,934.25	7,030.25	7,030.25	326,274
Jan 25, 2018	6,933.50	6,987.25	6,902.00	6,931.50	6,931.50	415,464
Jan 24, 2018	6,956.50	7,004.25	6,888.25	6,931.25	6,931.25	526,387
Jan 23, 2018	6,929.75	6,981.25	6,919.75	6,965.75	6,965.75	336,204
Jan 22, 2018	6,830.75	6,941.25	6,824.25	6,931.00	6,931.00	262,762
Jan 19, 2018	6,816.50	6,857.00	6,801.50	6,845.75	6,845.75	324,203
Jan 18, 2018	6,818.00	6,838.00	6,796.00	6,813.00	6,813.00	314,511
Jan 17, 2018	6,762.75	6,834.25	6,744.75	6,823.75	6,823.75	357,653
Jan 16, 2018	6,781.50	6,845.75	6,729.25	6,762.25	6,762.25	516,270
Jan 12, 2018	6,725.50	6,777.75	6,703.25	6,775.25	6,775.25	288,871
Jan 11, 2018	6,676.50	6,728.75	6,664.25	6,726.50	6,726.50	228,872
Jan 10, 2018	6,679.75	6,686.75	6,628.25	6,677.25	6,677.25	320,261
Jan 09, 2018	6,687.25	6,707.25	6,667.25	6,687.00	6,687.00	272,445
Jan 08, 2018	6,667.75	6,690.75	6,653.25	6,688.00	6,688.00	198,494
Jan 05, 2018	6,608.00	6,671.00	6,599.75	6,667.75	6,667.75	214,944
Jan 04, 2018	6,583.75	6,617.50	6,580.00	6,603.50	6,603.50	254,577
Jan 03, 2018	6,513.25	6,591.25	6,511.25	6,584.50	6,584.50	223,243
Jan 02, 2018	6,405.00	6,523.25	6,397.75	6,514.75	6,514.75	259,593
