Date	Open	High	Low	Close	AdjClose	Volume
Aug 04, 2017	5,889.00	5,912.00	5,874.25	5,898.00	5,898.00	256,730
Aug 03, 2017	5,911.25	5,924.50	5,877.25	5,890.00	5,890.00	289,423
Aug 02, 2017	5,933.00	5,947.50	5,856.25	5,910.75	5,910.75	389,618
Aug 01, 2017	5,884.50	5,931.25	5,875.50	5,889.25	5,889.25	229,005
Jul 31, 2017	5,910.00	5,933.50	5,870.25	5,882.50	5,882.50	280,483
Jul 28, 2017	5,909.00	5,918.25	5,850.00	5,910.25	5,910.25	338,476
Jul 27, 2017	5,961.00	5,995.75	5,844.75	5,909.50	5,909.50	539,445
Jul 26, 2017	5,933.75	5,958.00	5,927.00	5,948.00	5,948.00	190,190
Jul 25, 2017	5,925.25	5,946.25	5,915.75	5,933.75	5,933.75	237,095
Jul 24, 2017	5,919.25	5,954.75	5,905.00	5,934.00	5,934.00	195,018
Jul 21, 2017	5,930.75	5,931.25	5,890.50	5,918.75	5,918.75	254,484
Jul 20, 2017	5,919.50	5,938.50	5,897.00	5,925.25	5,925.25	265,354
Jul 19, 2017	5,895.50	5,925.00	5,889.00	5,918.25	5,918.25	233,290
Jul 18, 2017	5,858.25	5,898.50	5,820.25	5,882.75	5,882.75	246,038
Jul 17, 2017	5,843.50	5,863.75	5,831.25	5,855.00	5,855.00	217,890
Jul 14, 2017	5,799.50	5,847.75	5,787.75	5,843.25	5,843.25	230,871
Jul 13, 2017	5,786.75	5,812.00	5,777.25	5,797.50	5,797.50	240,958
Jul 12, 2017	5,719.50	5,790.00	5,712.75	5,785.75	5,785.75	262,329
Jul 11, 2017	5,692.00	5,722.50	5,667.50	5,720.00	5,720.00	283,454
Jul 10, 2017	5,663.00	5,711.50	5,650.00	5,694.00	5,694.00	241,360
Jul 07, 2017	5,598.50	5,676.50	5,591.50	5,655.75	5,655.75	266,767
Jul 06, 2017	5,650.50	5,652.75	5,580.00	5,596.75	5,596.75	370,735
Jul 05, 2017	5,591.25	5,667.75	5,560.25	5,651.50	5,651.50	392,297
Jul 03, 2017	-	-	-	-	-	-
Jun 30, 2017	5,648.25	5,686.50	5,623.50	5,652.75	5,652.75	336,513
Jun 29, 2017	5,766.25	5,776.00	5,601.00	5,653.00	5,653.00	604,720
Jun 28, 2017	5,673.75	5,768.75	5,632.00	5,763.50	5,763.50	396,603
Jun 27, 2017	5,780.75	5,784.00	5,669.00	5,676.50	5,676.50	418,001
Jun 26, 2017	5,803.00	5,852.00	5,768.00	5,778.25	5,778.25	311,741
Jun 23, 2017	5,785.50	5,815.50	5,763.00	5,812.25	5,812.25	213,552
Jun 22, 2017	5,793.25	5,814.50	5,770.75	5,785.75	5,785.75	233,021
Jun 21, 2017	5,728.25	5,796.50	5,699.00	5,796.00	5,796.00	319,202
Jun 20, 2017	5,766.75	5,784.00	5,729.00	5,732.75	5,732.75	301,241
Jun 19, 2017	5,694.25	5,782.50	5,683.25	5,766.00	5,766.00	271,968
Jun 16, 2017	5,701.50	5,720.00	5,685.00	5,702.00	5,702.00	356,290
Jun 15, 2017	5,722.75	5,724.50	5,633.75	5,702.50	5,702.50	64,524
Jun 14, 2017	5,752.25	5,780.00	5,680.00	5,725.25	5,725.25	120,807
Jun 13, 2017	5,713.25	5,760.25	5,706.75	5,751.25	5,751.25	144,808
Jun 12, 2017	5,740.50	5,746.50	5,634.50	5,711.00	5,711.00	260,181
Jun 09, 2017	5,872.50	5,898.75	5,660.25	5,740.50	5,740.50	425,289
Jun 08, 2017	5,877.75	5,897.75	5,853.50	5,885.00	5,885.00	266,471
Jun 07, 2017	5,862.25	5,884.75	5,845.75	5,879.75	5,879.75	274,935
Jun 06, 2017	5,880.25	5,893.25	5,848.50	5,863.25	5,863.25	257,087
Jun 05, 2017	5,878.25	5,891.25	5,872.75	5,880.75	5,880.75	177,414
Jun 02, 2017	5,823.75	5,886.75	5,822.00	5,886.00	5,886.00	298,205
Jun 01, 2017	5,804.75	5,824.00	5,780.50	5,822.00	5,822.00	266,069
May 31, 2017	5,792.50	5,819.25	5,763.75	5,793.25	5,793.25	332,645
May 30, 2017	5,793.00	5,803.50	5,778.25	5,792.00	5,792.00	197,717
May 26, 2017	5,781.25	5,796.50	5,772.75	5,792.25	5,792.25	163,404
May 25, 2017	5,731.50	5,795.50	5,731.25	5,782.00	5,782.00	239,940
May 24, 2017	5,709.50	5,734.50	5,705.25	5,731.25	5,731.25	191,514
May 23, 2017	5,701.50	5,718.50	5,688.50	5,711.50	5,711.50	219,010
May 22, 2017	5,652.75	5,704.25	5,648.75	5,702.00	5,702.00	198,203
May 19, 2017	5,631.50	5,676.50	5,622.00	5,653.25	5,653.25	292,202
May 18, 2017	5,575.50	5,648.50	5,550.50	5,630.50	5,630.50	522,258
May 17, 2017	5,723.50	5,724.00	5,574.75	5,578.75	5,578.75	506,880
May 16, 2017	5,705.00	5,727.25	5,696.25	5,724.25	5,724.25	183,423
May 15, 2017	5,689.50	5,706.50	5,682.50	5,701.25	5,701.25	180,918
May 12, 2017	5,670.00	5,689.75	5,656.50	5,689.00	5,689.00	186,832
May 11, 2017	5,674.75	5,676.25	5,636.25	5,670.75	5,670.75	238,806
May 10, 2017	5,678.50	5,679.75	5,658.25	5,675.50	5,675.50	174,081
May 09, 2017	5,654.25	5,687.75	5,650.75	5,676.25	5,676.25	194,000
May 08, 2017	5,658.25	5,660.50	5,634.50	5,655.50	5,655.50	164,353
May 05, 2017	5,627.00	5,649.50	5,612.50	5,648.25	5,648.25	166,263
May 04, 2017	5,609.00	5,634.00	5,603.75	5,625.75	5,625.75	223,464
May 03, 2017	5,621.00	5,631.00	5,606.00	5,613.25	5,613.25	206,431
May 02, 2017	5,629.00	5,641.75	5,622.50	5,639.75	5,639.75	169,050
May 01, 2017	5,581.00	5,637.25	5,573.50	5,630.75	5,630.75	166,028
Apr 28, 2017	5,584.50	5,597.75	5,571.75	5,580.50	5,580.50	185,941
Apr 27, 2017	5,535.25	5,599.00	5,534.25	5,591.00	5,591.00	194,734
Apr 26, 2017	5,546.75	5,562.50	5,535.00	5,536.25	5,536.25	221,754
Apr 25, 2017	5,502.00	5,557.25	5,499.00	5,548.25	5,548.25	172,850
Apr 24, 2017	5,471.00	5,512.75	5,471.00	5,504.00	5,504.00	212,519
Apr 21, 2017	5,445.00	5,454.75	5,427.50	5,442.00	5,442.00	193,756
Apr 20, 2017	5,398.00	5,454.75	5,394.50	5,442.75	5,442.75	231,392
Apr 19, 2017	5,389.75	5,430.75	5,388.75	5,397.75	5,397.75	213,579
Apr 18, 2017	5,397.50	5,405.25	5,375.50	5,389.25	5,389.25	246,219
Apr 17, 2017	5,352.75	5,399.50	5,347.75	5,395.25	5,395.25	148,626
Apr 13, 2017	5,369.00	5,399.50	5,347.50	5,359.00	5,359.00	278,784
Apr 12, 2017	5,402.75	5,412.75	5,369.00	5,372.75	5,372.75	251,108
Apr 11, 2017	5,426.75	5,429.25	5,358.00	5,401.75	5,401.75	332,142
Apr 10, 2017	5,420.75	5,443.75	5,405.75	5,422.25	5,422.25	197,534
Apr 07, 2017	5,426.75	5,436.00	5,382.75	5,421.25	5,421.25	243,807
Apr 06, 2017	5,414.00	5,437.25	5,390.00	5,422.75	5,422.75	287,867
Apr 05, 2017	5,447.00	5,481.25	5,409.00	5,416.25	5,416.25	301,129
Apr 04, 2017	5,432.75	5,448.00	5,406.75	5,444.00	5,444.00	195,119
Apr 03, 2017	5,436.75	5,455.00	5,403.25	5,434.50	5,434.50	264,740
Mar 31, 2017	5,440.75	5,452.75	5,421.00	5,438.50	5,438.50	166,661
Mar 30, 2017	5,436.00	5,451.00	5,426.50	5,437.50	5,437.50	163,121
Mar 29, 2017	5,409.00	5,437.50	5,404.75	5,436.00	5,436.00	173,940
Mar 28, 2017	5,382.50	5,424.75	5,363.50	5,405.00	5,405.00	245,032
Mar 27, 2017	5,360.00	5,385.75	5,317.25	5,379.00	5,379.00	276,499
Mar 24, 2017	5,357.00	5,395.00	5,347.50	5,378.75	5,378.75	294,980
Mar 23, 2017	5,365.50	5,378.50	5,347.25	5,354.50	5,354.50	269,772
Mar 22, 2017	5,334.25	5,376.25	5,315.00	5,365.75	5,365.75	335,865
Mar 21, 2017	5,415.75	5,441.00	5,330.00	5,338.25	5,338.25	414,738
Mar 20, 2017	5,407.25	5,428.00	5,396.00	5,418.50	5,418.50	144,687
Mar 17, 2017	5,411.75	5,423.00	5,405.75	5,417.25	5,417.25	143,955
Mar 16, 2017	5,412.25	5,440.00	5,398.75	5,413.00	5,413.00	35,580
Mar 15, 2017	5,380.50	5,427.25	5,376.00	5,415.25	5,415.25	63,828
Mar 14, 2017	5,394.50	5,396.75	5,360.00	5,381.50	5,381.50	92,067
Mar 13, 2017	5,381.00	5,396.50	5,371.75	5,395.50	5,395.50	85,360
Mar 10, 2017	5,370.00	5,395.25	5,363.00	5,382.00	5,382.00	159,754
Mar 09, 2017	5,362.25	5,372.00	5,335.50	5,366.75	5,366.75	249,227
Mar 08, 2017	5,350.00	5,377.25	5,333.75	5,363.00	5,363.00	221,615
Mar 07, 2017	5,354.75	5,374.25	5,341.50	5,349.75	5,349.75	180,791
Mar 06, 2017	5,369.00	5,374.50	5,339.00	5,361.00	5,361.00	166,727
Mar 03, 2017	5,358.75	5,373.50	5,344.25	5,372.00	5,372.00	176,727
Mar 02, 2017	5,382.75	5,393.75	5,356.25	5,364.75	5,364.75	206,020
Mar 01, 2017	5,334.50	5,400.00	5,332.00	5,386.00	5,386.00	241,769
Feb 28, 2017	5,345.00	5,350.00	5,317.00	5,332.25	5,332.25	168,037
Feb 27, 2017	5,340.00	5,352.50	5,323.25	5,347.50	5,347.50	153,779
Feb 24, 2017	5,329.25	5,344.50	5,299.00	5,343.25	5,343.25	211,944
Feb 23, 2017	5,352.50	5,361.25	5,310.75	5,332.00	5,332.00	240,394
Feb 22, 2017	5,345.50	5,355.50	5,336.25	5,351.00	5,351.00	156,582
Feb 21, 2017	5,323.50	5,353.75	5,320.50	5,343.75	5,343.75	192,758
Feb 17, 2017	5,300.25	5,328.75	5,286.75	5,325.75	5,325.75	170,805
Feb 16, 2017	5,313.00	5,317.00	5,288.50	5,300.50	5,300.50	209,931
Feb 15, 2017	5,274.50	5,313.50	5,265.25	5,310.00	5,310.00	168,262
Feb 14, 2017	5,259.25	5,278.00	5,239.75	5,276.00	5,276.00	166,904
Feb 13, 2017	5,229.25	5,261.50	5,226.75	5,259.25	5,259.25	144,520
Feb 10, 2017	5,211.25	5,232.50	5,209.75	5,226.75	5,226.75	147,032
Feb 09, 2017	5,189.75	5,219.25	5,186.25	5,212.25	5,212.25	157,897
Feb 08, 2017	5,175.00	5,197.00	5,163.50	5,191.25	5,191.25	166,260
Feb 07, 2017	5,157.00	5,192.00	5,154.25	5,176.75	5,176.75	164,423
Feb 06, 2017	5,157.25	5,163.50	5,140.25	5,157.75	5,157.75	145,402
Feb 03, 2017	5,129.50	5,162.25	5,119.75	5,155.00	5,155.00	181,444
Feb 02, 2017	5,147.75	5,157.50	5,119.50	5,131.00	5,131.00	209,875
Feb 01, 2017	5,132.00	5,158.25	5,123.00	5,148.50	5,148.50	237,364
Jan 31, 2017	5,123.50	5,135.00	5,083.25	5,112.75	5,112.75	214,696
Jan 30, 2017	5,146.25	5,154.50	5,094.50	5,124.50	5,124.50	249,340
Jan 27, 2017	5,144.25	5,167.50	5,139.25	5,162.50	5,162.50	138,335
Jan 26, 2017	5,148.25	5,168.50	5,141.75	5,147.75	5,147.75	173,375
Jan 25, 2017	5,100.00	5,150.00	5,099.75	5,146.50	5,146.50	153,214
Jan 24, 2017	5,063.75	5,104.00	5,060.00	5,096.25	5,096.25	141,578
Jan 23, 2017	5,059.00	5,069.75	5,030.25	5,063.50	5,063.50	181,150
Jan 20, 2017	5,055.50	5,083.00	5,044.75	5,058.25	5,058.25	216,184
Jan 19, 2017	5,053.25	5,074.75	5,036.50	5,053.50	5,053.50	185,603
Jan 18, 2017	5,040.50	5,057.25	5,034.00	5,054.50	5,054.50	159,690
Jan 17, 2017	5,056.25	5,059.00	5,025.00	5,040.25	5,040.25	198,098
Jan 13, 2017	5,035.25	5,063.25	5,035.25	5,061.25	5,061.25	136,613
Jan 12, 2017	5,044.50	5,044.75	4,990.25	5,034.75	5,034.75	212,324
Jan 11, 2017	5,032.75	5,048.25	5,007.50	5,046.50	5,046.50	218,752
Jan 10, 2017	5,022.00	5,047.00	5,007.25	5,031.25	5,031.25	153,774
Jan 09, 2017	5,004.50	5,029.50	5,002.50	5,022.00	5,022.00	148,112
Jan 06, 2017	4,962.50	5,017.50	4,952.50	5,004.00	5,004.00	183,315
Jan 05, 2017	4,934.75	4,964.25	4,920.50	4,962.00	4,962.00	169,565
Jan 04, 2017	4,906.50	4,942.50	4,903.00	4,933.50	Jan 03, 2017	4,876.75	4,927.50	4,876.75	4,906.25	4,906.25	215,983
